Boxer,Date,Venue,Purse,lnRPurse,weight,Age,Wins,Losses,KO,W-Title,PPV,ESPN,HBO,FOX,TopRank,GoldenBoy,RDS,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
"Nichols, Jeremy R.",2016.09.30,DLVEC,1000,6.92903267742943,147.5,26.4166666666667,6,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Hawthorne, Marquis D.",2016.09.30,DLVEC,2500,7.84532340930358,146,25.25,4,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Martinez, Hanzel A.",2016.09.30,DLVEC,1500,7.33449778553759,122,24.8333333333333,23,2,18,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
"Ruiz, Erik",2016.09.30,DLVEC,8500,9.0690988409257,121,24.5,15,5,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
"Lopez, Salvador",2016.09.30,DLVEC,1000,6.92903267742943,131,22.4166666666667,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Lopez, Antonio",2016.09.30,DLVEC,8500,9.0690988409257,118,22.6666666666667,11,1,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
"Young, Stephon",2016.09.30,DLVEC,10000,9.23161777042347,117,28,14,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
"Vera, John Jnr",2016.09.30,DLVEC,5000,8.53847058986353,154,28,14,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0
"Gonzalez, Daniel",2016.10.08,Sam's Hotel,2500,7.84532340930358,126.6,18.5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Gavril, Ronald",2016.10.08,Sam's Hotel,10000,9.23161777042347,167,30.25,16,1,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
"Dinong, Jonathan",2016.10.08,Sam's Hotel,3000,8.02764496609754,145,24,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Rakhmanov, Sanjarbek",2016.10.08,Sam's Hotel,4500,8.4331100742057,145,27.0833333333333,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Martinez, Xavier",2016.10.08,Sam's Hotel,3500,8.18179564592479,129.2,19,6,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Miller, Ladarius R.",2016.10.08,Sam's Hotel,4500,8.4331100742057,137.4,23.25,11,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Rivas, Ronald",2016.10.08,Sam's Hotel,4500,8.4331100742057,136.6,30.0833333333333,5,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Vargas, Josue",2016.10.08,Sam's Hotel,3500,8.18179564592479,138,18.4166666666665,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Santana, Samuel",2016.10.08,Sam's Hotel,4000,8.31532703854932,143,31.6666666666665,7,11,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Hernandez, Cesar",2016.11.04,Treasure Island,2500,7.84532340930358,155.8,20.75,2,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0
"Nelson, Steven C.",2016.11.04,Treasure Island,3500,8.18179564592479,173.4,28.4166666666667,3,0,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0
"Hart, Jesse",2016.11.04,Treasure Island,25000,10.1479085022976,167.4,27.4166666666667,20,0,16,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0
"Hernandez, Andrew",2016.11.04,Treasure Island,15000,9.63708287853164,166.8,30.9205479452023,16,4,7,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0
"Saucedo, Alex J.",2016.11.04,Treasure Island,15000,9.63708287853164,145.4,22.4166666666667,22,0,14,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0
"Serrano, Raymond",2016.11.04,Treasure Island,7500,8.94393569797169,146.6,27.5,21,3,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0
"Ramos, Casey A.",2016.11.04,Treasure Island,25000,10.1479085022976,129.8,27.3333333333335,23,0,6,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0
"Vences, Andy",2016.11.04,Treasure Island,15000,9.63708287853164,129,25.5,16,0,10,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0
"Magdaleno, Jessie",2016.11.05,Thomas & Mack Center,90000,11.4288423477597,121.25,25,23,0,17,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0
"Donaire, Nonito",2016.11.05,Thomas & Mack Center,400000,12.9204972245374,121.8,34,37,3,24,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0
"Fuentes, Fernando",2016.11.05,Thomas & Mack Center,3000,8.02764496609754,124.5,22.3333333333335,9,7,3,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0
"Valdez, Oscar R.",2016.11.05,Thomas & Mack Center,200000,12.2273500439775,125.25,25.9397260273975,20,0,18,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0
"Vargas, Jessie",2016.11.05,Thomas & Mack Center,2800000,14.8664073735927,146.5,27.5,27,1,10,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0
"Pacquiao, Emmanuel",2016.11.05,Thomas & Mack Center,4000000,15.2230823175315,144.8,37.9534246575342,58,6,38,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0
"Brock, Demond",2016.11.18,DLVEC,6800,8.84595528961149,134.8,35.6666666666667,12,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
"Gonzalez, Norberto",2016.11.18,DLVEC,6000,8.72079214665748,154,35.4166666666667,22,8,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0
"Cepeda, Javier Jnr.",2016.11.18,DLVEC,1500,7.33449778553759,125.2,21.75,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Moreno, Randy",2016.11.18,DLVEC,2000,7.62217985798937,129.6,20.9972602739726,6,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Perales, Daniel",2016.11.18,DLVEC,3250,8.10768767377107,131,24.6666666666667,10,6,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Chilemba, Isaac",2016.11.19,T-Mobile Arena,150000,11.9396679715257,174.75,29.5,24,4,10,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0
"Gvozdyk, Oleksandr",2016.11.19,T-Mobile Arena,100000,11.5342028634175,174.75,29.5833333333335,11,0,9,0,1,0,1,0,1,0,10,0,0,0,0,0,0,0,1,0
"Fredrickson, Sonny L.",2016.11.19,T-Mobile Arena,6500,8.80083485433102,140,22.3333333333335,14,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0
"De La Rosa, James",2016.11.19,T-Mobile Arena,22500,10.0425479866398,159.75,29,23,4,13,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0
"Stevens, Curtis",2016.11.19,T-Mobile Arena,42500,10.6785367533598,157.5,31.6666666666667,28,5,21,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0
"Jennings, Vincent",2016.11.19,T-Mobile Arena,6000,8.72079214665748,126.5,32,5,2,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Perez, Darleys",2016.11.19,T-Mobile Arena,25000,10.1479085022976,137.5,33.1666666666667,33,2,21,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0
"Kovalev, Sergey",2016.11.19,T-Mobile Arena,2000000,14.5299351369715,175,33.5833333333335,30,0,26,3,1,0,1,0,0,0,12,0,0,0,0,0,0,0,1,0
"Ward, Andre",2016.11.19,T-Mobile Arena,5000000,15.4462258688457,175,32.75,30,0,15,3,1,0,1,0,0,0,12,0,0,0,0,0,0,0,1,0
"Ritani-Coe, Brice",2016.11.19,T-Mobile Arena,3000,8.02764496609754,242,30.6666666666667,4,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Dadashev, Maxim",2016.11.26,CosmoLV,4000,8.31532703854932,140.2,26.1666666666667,4,0,3,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0
"Ruiz, Juan Jnr.",2016.11.26,CosmoLV,7000,8.87494282648474,146.3,30.25,17,0,10,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0
"Carcamo, Fernando",2016.11.26,CosmoLV,4000,8.31532703854932,146.5,26.0833333333335,21,7,16,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0
"McCumby, Trevor",2016.11.26,CosmoLV,15000,9.63708287853164,172.4,24.1666666666667,23,0,18,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0
"George, Donovan",2016.11.26,CosmoLV,13500,9.53172236287381,176.2,32,25,6,22,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0
"Ponomarev, Konstantin",2016.11.26,CosmoLV,16750,9.7474309357005,148.5,24.0833333333335,30,0,13,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0
"Lomachenko, Vasyl",2016.11.26,CosmoLV,1000000,13.8367879564116,130,28.75,6,1,4,1,0,0,1,0,1,0,12,0,0,0,0,0,0,0,1,0
"Walters, Nicholas",2016.11.26,CosmoLV,300000,12.6328151520856,129.5,30.8333333333335,26,0,21,1,0,0,1,0,1,0,12,0,0,0,0,0,0,0,1,0
"Theophane, Ashley",2016.12.02,Sam's Hotel,5000,8.53847058986353,142.2,36.2554794520547,39,7,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
"Cortes, Andres",2016.12.02,Sam's Hotel,2500,7.84532340930358,132.2,19.4221461187215,3,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Romero, Rolando",2016.12.02,Sam's Hotel,2500,7.84532340930358,132.8,21.0888127853882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Lee, Maurice C.",2016.12.02,Sam's Hotel,5000,8.53847058986353,144,24.6721461187215,7,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Krael, Cameron A.",2016.12.02,Sam's Hotel,5000,8.53847058986353,143.8,22.9698630136986,8,13,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Holifield, Charvis B.",2016.12.02,Sam's Hotel,5000,8.53847058986353,143.2,31.9945205479419,6,1,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Santana, Samuel",2016.12.02,Sam's Hotel,4000,8.31532703854932,141.6,31.7554794520547,8,11,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Oyeleye, Oluwafemi",2016.12.02,Sam's Hotel,2500,7.84532340930358,156.4,22.0888127853882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"True, Brian",2016.12.02,Sam's Hotel,2500,7.84532340930358,154.6,25.5888127853882,1,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Gallimore, Nathaniel",2016.12.17,DLVEC,1000,6.92903267742943,153,28.5465753424658,15,1,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0
"Moreno, Randy",2016.12.17,DLVEC,2000,7.62217985798937,130.2,21.0438356164384,7,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Rodriguez, Flavio",2016.12.17,DLVEC,2500,7.84532340930358,147,26.2965753424658,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Nichols, Jeremy R.",2016.12.17,DLVEC,1500,7.33449778553759,149,26.6299086757992,7,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"Ornelas, Max",2016.12.17,DLVEC,1200,7.11135423422338,117.2,18.4632420091325,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"Barthelemy, Leduan",2017.01.28,MGM Arena,5000,8.51719319141624,130,27.4166666666665,11,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Aguinaga, Jesus",2017.01.28,MGM Arena,4000,8.29404964010203,127,22.4166666666665,5,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Singleton, Christopher",2017.01.28,MGM Arena,4000,8.29404964010203,140,32.8333333333333,17,3,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Benavidez, David",2017.01.28,MGM Arena,35000,10.4631033404716,166,20.1200913242008,16,0,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Redkach, Ivan",2017.01.28,MGM Arena,7500,8.9226582995244,137,30.8333333333333,19,2,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Brock, Demond",2017.01.28,MGM Arena,8000,8.98719682066197,135,35.8333333333333,13,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Cepeda, Javier Jnr.",2017.01.28,MGM Arena,2100,7.64969262371151,125,21.9166666666665,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
"Santa Cruz, Leo",2017.01.28,MGM Arena,900000,13.7101500423065,125,28.4166666666665,32,1,18,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"Garcia, Mikey",2017.01.28,MGM Arena,375000,12.8346813049526,134.5,29.1255707762523,35,0,29,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"Olvera, Alfonso L.",2017.01.28,MGM Arena,10500,9.25913053614561,140,27.1091324200879,8,2,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Santa Cruz, Antonio",2017.01.28,MGM Arena,2000,7.60090245954208,117,20.3333333333333,4,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
"Torres, Victor",2017.01.28,MGM Arena,3000,8.00636756765025,116,22.5833333333333,2,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
"Lopez, Salvador",2017.03.11,DLVEC,1334,7.19593722647557,131,22.9166666666667,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
"Moreno, Randy",2017.03.11,DLVEC,2000,7.60090245954208,131.2,21.3305936073059,8,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Herrera, Thomas A.",2017.03.11,DLVEC,3500,8.16051824747751,131.6,31.8333333333333,8,16,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Ornelas, Max",2017.03.11,DLVEC,1000,6.90775527898214,119,18.75,7,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Ramos, Rico D.",2017.03.11,DLVEC,5600,8.63052187672324,124.4,29.75,26,5,13,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"Ruiz, Erik",2017.03.11,DLVEC,9900,9.20029003612268,120.2,25,16,5,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"Sanchez, Emilio",2017.04.01,CosmoLV,5000,8.51719319141624,122.8,22.9166666666665,13,0,8,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Gesta, Mercito M.",2017.04.01,CosmoLV,15000,9.61580548008435,133.6,29.5,29,1,16,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Gonzalez, Gilberto",2017.04.01,CosmoLV,12500,9.43348392329039,134.2,29.4166666666665,26,3,22,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Gonzalez, Joet",2017.04.01,CosmoLV,10000,9.21034037197618,126,23.5,15,0,7,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Murray, Derrick",2017.04.01,CosmoLV,5000,8.51719319141624,125.8,28.8333333333333,13,1,5,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Orozco, Antonio",2017.04.01,CosmoLV,30000,10.3089526606443,139.6,29.5,25,0,16,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Gibson, Keandre",2017.04.01,CosmoLV,20000,9.90348755253613,139.4,27.0833333333333,16,0,7,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Prescott, Breidis E.",2017.04.22,StubHub,8000,8.98719682066197,147.4,33.9166666666665,30,9,22,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1
"Besputin, Alexander",2017.04.22,StubHub,7500,8.9226582995244,147.2,26,6,0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1
"Ramirez, Gilberto DJ",2017.04.22,StubHub,200000,12.2060726455302,167.8,25.8333333333333,34,0,24,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1
"Brito, Edgar",2017.04.22,StubHub,5000,8.51719319141624,125,22.8333333333333,3,2,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1
"Mahasin, Bilal",2017.04.22,StubHub,6000,8.69951474821019,143.6,36.4166666666665,9,3,1,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1
"Dadashev, Maxim",2017.04.22,StubHub,7500,8.9226582995244,143.2,26.5833333333333,6,0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1
"Magdaleno, Jessie",2017.04.22,StubHub,155000,11.9511803959014,121.8,25.4166666666665,24,0,17,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1
"Santana, Francisco",2017.04.22,StubHub,12500,9.43348392329039,148,30.9166666666665,24,5,12,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,1
"Montes, Mahonry",2017.04.22,StubHub,4000,8.29404964010203,149,27.4166666666665,30,6,22,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,1
"Valdez, Oscar R.",2017.04.22,StubHub,300000,12.6115377536383,125.6,26.356392694064,21,0,19,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1
"Marriaga, Miguel",2017.04.22,StubHub,40000,10.5966347330961,125.4,30.5,25,1,21,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1
"Gonzalez, Daniel",2017.04.29,Sam's Hotel,2500,7.82404601085629,120.2,19,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
"Ayala, Mario",2017.04.29,Sam's Hotel,3000,8.00636756765025,122.4,27.75,5,3,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
"Hill, Thomas G. Jnr.",2017.04.29,Sam's Hotel,3000,8.00636756765025,155.8,23,6,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Johnson, Lucius III",2017.04.29,Sam's Hotel,3000,8.00636756765025,155.4,25.1666666666665,3,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Miller, Ladarius R.",2017.04.29,Sam's Hotel,8000,8.98719682066197,137,23.75,12,1,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Gutierrez, Jesus A.",2017.04.29,Sam's Hotel,6500,8.77955745588373,137.4,28.3783105022799,14,1,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Gavril, Ronald",2017.04.29,Sam's Hotel,8000,8.98719682066197,167.2,30.75,17,1,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Perez, DeCarlo Jose",2017.04.29,Sam's Hotel,10000,9.21034037197618,165.4,26.1666666666665,16,5,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Rosario, Jeison B.",2017.04.29,Sam's Hotel,5000,8.51719319141624,159,22,12,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"Gallimore, Nathaniel",2017.04.29,Sam's Hotel,10000,9.21034037197618,157.2,28.9166666666665,17,1,14,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"Heraldez, Juan G.",2017.04.29,Sam's Hotel,8000,8.98719682066197,143.8,26.75,11,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Olvera, Alfonso L.",2017.04.29,Sam's Hotel,4500,8.41183267575841,143.8,27.3591324200879,8,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"Marrero, Claudio",2017.04.29,Sam's Hotel,15000,9.61580548008435,125.25,28.0833333333333,21,1,15,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1
"Newman, Kevin II",2017.04.29,Sam's Hotel,4500,8.41183267575841,163.4,25.4111872146118,6,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"Flores, Gabriel F. Jnr.",2017.05.05,Reno Sparks,3000,8.00636756765025,132.4,17,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1
"Hernandez, Cesar",2017.05.05,Reno Sparks,2000,7.60090245954208,164,21.25,2,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1
"Ramirez, Jose C.",2017.05.05,Reno Sparks,35000,10.4631033404716,142.5,24.75,19,0,14,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,1
"Giuriceo, Jacob M.",2017.05.05,Reno Sparks,15000,9.61580548008435,143.6,32.25,20,5,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,1
"Jennings, Vincent",2017.05.05,Reno Sparks,4000,8.29404964010203,131.8,32.5,5,3,4,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1
"Moreno, Pedro",2017.05.05,Reno Sparks,2500,7.82404601085629,133,19.75,5,0,4,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1
"Vasquez, Oscar R.",2017.05.05,Reno Sparks,5000,8.51719319141624,115.2,29.8333333333335,11,1,3,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1
"Rangel, Alex",2017.05.05,Reno Sparks,4500,8.41183267575841,115.5,27.8333333333335,17,6,11,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1
"Vasquez, Santos",2017.05.05,Reno Sparks,1500,7.3132203870903,109.5,26.3333333333335,2,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1
"Gamboa, Yuriorkis",2017.05.05,MGM Grand,20000,9.90348755253613,133,35.4369863013696,26,1,17,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Castellanos, Robinson",2017.05.05,MGM Grand,10000,9.21034037197618,133,35.0833333333335,23,12,13,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Falcao, Yamaguchi",2017.05.05,MGM Grand,15000,9.61580548008435,160,29.4342465753393,12,0,6,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Garcia, Horacio",2017.05.05,MGM Grand,10000,9.21034037197618,123,26.9166666666667,31,2,23,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Vargas, Fernando",2017.05.05,MGM Grand,2500,7.82404601085629,124.5,28.8333333333335,32,11,21,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Lopez, Abraham*",2017.05.05,MGM Grand,25000,10.1266311038503,126,29.6666666666667,22,0,15,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Rojas, Jesus M.",2017.05.05,MGM Grand,25000,10.1266311038503,126,30.4287671232844,24,1,17,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Negrete, Oscar M.",2017.05.05,MGM Grand,10000,9.21034037197618,121.5,29.8333333333335,15,0,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Ruiz, Victor",2017.05.05,MGM Grand,7000,8.85366542803745,117,26.3333333333335,22,6,15,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Ortiz, Vergil E.",2017.05.05,MGM Grand,4000,8.29404964010203,140,19.1666666666667,4,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1
"Morales, Carlos D.",2017.05.05,MGM Grand,10000,9.21034037197618,132,27.3333333333335,15,1,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Valenzuela, Cesar",2017.05.05,MGM Grand,5000,8.51719319141624,132,27.1666666666667,14,4,5,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
"Salazar, Alexis",2017.05.05,MGM Grand,5000,8.51719319141624,165,21.8333333333335,14,3,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1
"Torres, Evan A.",2017.05.05,MGM Grand,1000,6.90775527898214,163,21.5833333333335,6,2,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1
"Alvarez, Saul C.",2017.05.06,T-Mobile Arena,5000000,15.4249484703984,164,26.8333333333335,48,1,34,0,1,0,1,0,0,1,12,0,0,0,0,0,0,0,0,1
"Chavez, Julio Cesar Jnr.",2017.05.06,T-Mobile Arena,3000000,14.9141228466324,164,31.25,50,2,32,0,1,0,1,0,0,0,12,0,0,0,0,0,0,0,0,1
"Avila, Manuel",2017.05.06,T-Mobile Arena,67000,11.1124478983731,125,25.0833333333335,22,0,8,0,1,0,1,0,0,1,10,0,0,0,0,0,0,0,0,1
"Diaz, Joseph Jnr.",2017.05.06,T-Mobile Arena,150000,11.9183905730784,125.5,24.5,23,0,13,0,1,0,1,0,0,1,10,0,0,0,0,0,0,0,0,1
"Garcia, Ryan",2017.05.06,T-Mobile Arena,6000,8.69951474821019,131.75,18.75,8,0,7,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1
"Luckey, Tyrone Aaron",2017.05.06,T-Mobile Arena,4000,8.29404964010203,131.5,32,8,6,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1
"Quiroz, Jesus",2017.05.06,T-Mobile Arena,2500,7.82404601085629,148.5,25.5833333333335,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1
"Lemieux, David",2017.05.06,T-Mobile Arena,200000,12.2060726455302,163,28.439726027394,37,3,33,0,1,0,1,0,0,1,10,0,0,0,0,0,0,0,0,1
"Reyes, Marcos",2017.05.06,T-Mobile Arena,45000,10.7144177687525,163,29.5,35,4,26,0,1,0,1,0,0,1,10,0,0,0,0,0,0,0,0,1
"Rios, Ronny",2017.05.06,T-Mobile Arena,25000,10.1266311038503,122,27.3333333333335,27,1,12,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Noriega, Daniel",2017.05.06,T-Mobile Arena,8000,8.98719682066197,122,32,30,10,15,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"Matthysse, Lucas",2017.05.06,T-Mobile Arena,200000,12.2060726455302,147,34.6666666666667,37,4,34,0,1,0,1,0,0,1,10,0,0,0,0,0,0,0,0,1
"Arias, Luis E.",2017.06.17,Mandalay Bay,25000,10.1266311038503,160,27,17,0,8,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1
"Magomedov, Arif",2017.06.17,Mandalay Bay,25000,10.1266311038503,159.75,24.8333333333333,18,1,11,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1
"Rigondeaux, Guillermo",2017.06.17,Mandalay Bay,120000,11.6952470217642,121.5,36.75,17,0,11,1,1,0,1,0,0,0,12,0,0,0,0,0,0,0,0,1
"Flores, Moises",2017.06.17,Mandalay Bay,25000,10.1266311038503,122,30.5833333333333,25,0,17,1,1,0,1,0,0,0,12,0,0,0,0,0,0,0,0,1
"Ward, Andre",2017.06.17,Mandalay Bay,6500000,15.6873127348659,175,33.3333333333333,31,0,15,3,1,0,1,0,0,0,12,0,0,0,0,0,0,0,0,1
